Time (s),a,b,c,d
68.6790722357949,0.471212268104864,0.717543793598452,0.507030711509287,-0.0771086827553518
68.7441143429442,0.471212268104864,0.717543793598452,0.506997142209002,-0.0771422520556371
68.8072782740965,0.471212268104864,0.717644501499308,0.506896434308146,-0.0772093906562077
68.8672062859027,0.471178698804579,0.717678070799593,0.506862865007861,-0.077242959956493
68.9292626405906,0.471178698804579,0.717678070799593,0.506829295707576,-0.077242959956493
68.9933036525648,0.471178698804579,0.717778778700449,0.50672858780672,-0.0773100985570636
69.0554408304001,0.471145129504293,0.717812348000734,0.506695018506434,-0.0773436678573489
69.1173795852703,0.471178698804579,0.717879486601305,0.506560741305293,-0.0774443757582048
69.181388524567,0.471178698804579,0.717879486601305,0.506527172005008,-0.0774779450584902
69.2441598861463,0.471145129504293,0.71791305590159,0.506493602704722,-0.0775115143587755
69.3042320111835,0.471145129504293,0.717946625201876,0.506460033404437,-0.0775450836590608
69.3692540194549,0.471145129504293,0.718047333102732,0.506292186903011,-0.0775786529593461
69.431312939957,0.471145129504293,0.718047333102732,0.506292186903011,-0.0776122222596314
69.4933932422441,0.471145129504293,0.718114471703302,0.506157909701869,-0.077679360860202
69.5564075009012,0.471145129504293,0.718148041003587,0.506124340401584,-0.077679360860202
69.6184467501611,0.471145129504293,0.718181610303873,0.506124340401584,-0.0777464994607726
69.6818493020344,0.471178698804579,0.718248748904443,0.505956493900158,-0.0777800687610579
69.7429024233687,0.471178698804579,0.718282318204729,0.505922924599872,-0.0778136380613432
69.8049472318927,0.471178698804579,0.718315887505014,0.505889355299587,-0.0778472073616285
69.8689852504171,0.471145129504293,0.718315887505014,0.505855785999302,-0.0778807766619138
69.9310852239464,0.471145129504293,0.718383026105585,0.505755078098446,-0.0779143459621992
69.9930675976581,0.471145129504293,0.718450164706155,0.505687939497875,-0.0779814845627698
70.0544837817022,0.471145129504293,0.718483734006441,0.505587231597019,-0.0780486231633404
70.1164841161134,0.471145129504293,0.718517303306726,0.505553662296734,-0.0780486231633404
70.1795236052769,0.471145129504293,0.718550872607011,0.505520092996449,-0.0780821924636257
70.2416077562853,0.471145129504293,0.718584441907296,0.505486523696163,-0.078115761763911
70.3066019682361,0.471111560204008,0.718651580507867,0.505352246495022,-0.0781493310641963
70.3667142910292,0.471111560204008,0.718685149808152,0.505352246495022,-0.0781829003644816
70.4317209044153,0.471077990903723,0.718718719108438,0.505318677194737,-0.0782164696647669
70.4938816022141,0.471111560204008,0.718785857709008,0.505184399993595,-0.0782836082653375
70.5559392398091,0.471111560204008,0.718819427009294,0.505117261393025,-0.0783171775656228
70.6169555844732,0.471077990903723,0.718886565609864,0.505050122792454,-0.0783843161661935
70.6789858533834,0.471077990903723,0.71892013491015,0.505016553492169,-0.0783843161661935
70.7430422602428,0.471077990903723,0.71892013491015,0.504982984191884,-0.0784514547667641
70.8051922671492,0.471077990903723,0.718953704210435,0.504949414891598,-0.0784514547667641
70.8681026103311,0.471077990903723,0.719020842811005,0.504815137690457,-0.0785857319679053
70.9291647120152,0.471077990903723,0.719020842811005,0.504815137690457,-0.0786193012681906
70.9942008322646,0.471077990903723,0.719054412111291,0.504747999089886,-0.0786528705684759
71.0542789442017,0.471077990903723,0.719155120012147,0.504613721888745,-0.0787200091690465
71.1192829917736,0.471044421603438,0.719222258612717,0.50458015258846,-0.0787871477696172
71.1803314091152,0.471044421603438,0.719255827913003,0.504479444687604,-0.0788207170699025
71.2434371818123,0.471044421603438,0.719289397213288,0.504445875387319,-0.0788207170699025
71.3064108150779,0.471044421603438,0.719289397213288,0.504445875387319,-0.0788542863701878
71.3687083563009,0.471044421603438,0.719322966513573,0.504378736786748,-0.0788878556704731
71.4297644710852,0.471077990903723,0.719390105114144,0.504278028885892,-0.0789214249707584
71.4937819630959,0.471077990903723,0.719423674414429,0.504210890285322,-0.0789549942710437
71.5558391730552,0.471077990903723,0.719457243714714,0.504177320985036,-0.078988563571329
71.6188713924118,0.471077990903723,0.719524382315285,0.504043043783895,-0.0790557021718996
71.6799788234801,0.471077990903723,0.71955795161557,0.50400947448361,-0.0790892714721849
71.7419727433557,0.471044421603438,0.719591520915856,0.503975905183324,-0.0791228407724702
71.8060047749802,0.471044421603438,0.719692228816712,0.503808058681898,-0.0791899793730408
71.8670399356152,0.471044421603438,0.719725798116997,0.503774489381613,-0.0792235486733262
71.9290697768896,0.471010852303152,0.719725798116997,0.503774489381613,-0.0792571179736115
71.9941187262101,0.471044421603438,0.719792936717568,0.503673781480757,-0.0793242565741821
72.056179357255,0.471010852303152,0.719826506017853,0.503606642880186,-0.0793578258744674
72.1182784755129,0.471010852303152,0.719893644618423,0.50350593497933,-0.079424964475038
72.1792576158711,0.471010852303152,0.719927213918709,0.503472365679045,-0.0794585337753233
72.2428838212158,0.470977283002867,0.719960783218994,0.503438796378759,-0.0794585337753233
72.304935471911,0.470977283002867,0.719994352519279,0.503405227078474,-0.0794921030756086
72.3689546744645,0.470943713702582,0.720095060420135,0.503237380577048,-0.0795928109764645
72.4309952066314,0.470977283002867,0.720128629720421,0.503203811276762,-0.0796263802767498
72.4940547946729,0.470977283002867,0.720128629720421,0.503170241976477,-0.0796599495770352
72.556165031459,0.470977283002867,0.720195768320991,0.503069534075621,-0.0796935188773205
72.6184433290755,0.470675159300299,0.722109218437254,0.500316851452226,-0.0815062610927271
72.6805022495776,0.470104481195449,0.72556685636664,0.49528145640943,-0.0846953446198313
72.74255218973,0.469298817988602,0.729998004004301,0.488836150754651,-0.0884886755520711
72.8066209980248,0.468157461778901,0.736409740358795,0.479134622972197,-0.0942961645014293
72.8666187144501,0.466646843266062,0.743895694322418,0.467486075773195,-0.101278578960773
72.9317082891621,0.465169794053509,0.751482356186898,0.455031865367346,-0.1085295478224
72.9937667820285,0.461141478019272,0.768703407233261,0.424886633711139,-0.12605272257133
73.0559882040968,0.458623780497874,0.77793496481172,0.407430597562779,-0.135653542452928
73.1179881108722,0.455871097874478,0.787032245189039,0.389336744708999,-0.145321500935097
73.1790326794926,0.453252692452224,0.79475318425466,0.37308920337091,-0.15381453390728
73.2440542601282,0.448049450908002,0.808382320170494,0.341735476904432,-0.170062075245369
73.3061144635374,0.444961075281753,0.814726917924418,0.326327168073476,-0.177917291512131
73.3701413635335,0.441369160151226,0.821440777981479,0.309139686327399,-0.18657817098574
73.4302340150844,0.437206566915847,0.828121068738255,0.291482234377327,-0.195104773258208
73.4937293639047,0.429183504147659,0.839736046636972,0.258181488494301,-0.209506003080605
73.5562561178632,0.425390173215419,0.8444693179772,0.243108872666198,-0.216253432437952
73.6182744129738,0.421764688784606,0.848531203311722,0.228841920044943,-0.222933723194728
73.6803654061534,0.418340620155504,0.852156687742536,0.215347061330249,-0.228909058645513
73.7434369679945,0.412801685608429,0.857057805584191,0.196078282966482,-0.237737784620549
73.8054394405841,0.410955374092737,0.858568424097029,0.189565838711133,-0.240826160246797
73.8674812556581,0.410049002985033,0.85913910220188,0.18708171049002,-0.242269640159066
73.9295008336758,0.409780448582751,0.859105532901594,0.187215987691161,-0.242672471762489
73.993234803217,0.409579032781039,0.859105532901594,0.187383834192588,-0.242941026164772
74.0552757630197,0.409209770477901,0.859105532901594,0.187585249994299,-0.243377427068481
74.1192958208446,0.40907549327676,0.859105532901594,0.187719527195441,-0.243578842870193
74.1805952603425,0.408907646775333,0.859071963601309,0.187853804396582,-0.243780258671904
74.2436492891198,0.408773369574192,0.859071963601309,0.187887373696867,-0.243914535873046
74.3060327851186,0.408639092373051,0.859071963601309,0.188021650898008,-0.244115951674758
74.3665257036852,0.408471245871624,0.859071963601309,0.18815592809915,-0.244283798176184
74.4314895535013,0.408169122169056,0.859105532901594,0.188290205300291,-0.244619491179037
74.4942309805815,0.4080684142682,0.859071963601309,0.188390913201147,-0.244787337680464
74.5544177119865,0.407934137067059,0.859071963601309,0.188458051801717,-0.24495518418189
74.6183223081723,0.407665582664777,0.859105532901594,0.188592329002859,-0.245257307884458
74.6793655938855,0.407531305463635,0.859105532901594,0.188659467603429,-0.245391585085599
74.7424230437484,0.407430597562779,0.859105532901594,0.188760175504285,-0.24552586228674
74.8045174580137,0.407296320361638,0.859071963601309,0.188860883405141,-0.245660139487882
74.8664677590478,0.407195612460782,0.859105532901594,0.188894452705426,-0.245794416689023
74.9316826310201,0.406960627358785,0.859071963601309,0.189062299206853,-0.246062971091305
74.9927242061905,0.406826350157644,0.859105532901594,0.189129437807424,-0.246197248292447
75.0547510540151,0.406725642256788,0.859105532901594,0.189163007107709,-0.246331525493588
75.1188160135886,0.406624934355932,0.859071963601309,0.189263715008565,-0.246465802694729
75.1799294315567,0.406490657154791,0.859105532901594,0.189364422909421,-0.246566510595585
75.2418934169333,0.406389949253935,0.859105532901594,0.189397992209706,-0.246700787796726
75.3059113365797,0.406188533452223,0.859105532901594,0.189565838711133,-0.246902203598438
75.3679805203386,0.406087825551367,0.859105532901594,0.189632977311703,-0.247002911499294
75.4290114046165,0.405987117650511,0.859105532901594,0.189632977311703,-0.247137188700435
75.4940650579297,0.405752132548514,0.85913910220188,0.189733685212559,-0.247338604502147
75.5561256889746,0.405651424647658,0.85913910220188,0.189834393113415,-0.247472881703288
75.6182145439757,0.405550716746802,0.85913910220188,0.18980082381313,-0.24760715890443
75.6801810951665,0.405450008845946,0.85913910220188,0.189834393113415,-0.247707866805285
75.7432235777799,0.40534930094509,0.85913910220188,0.189901531713986,-0.247842144006427
75.80534536073,0.405181454443664,0.859172671502165,0.189935101014271,-0.248043559808139
75.8683249808954,0.405114315843093,0.859172671502165,0.190002239614842,-0.248110698408709
75.9303552498055,0.405013607942237,0.859172671502165,0.190035808915127,-0.24824497560985
75.9913886998977,0.404946469341667,0.85913910220188,0.190136516815983,-0.248345683510706
76.0565141960085,0.404845761440811,0.859172671502165,0.190102947515697,-0.248446391411562
76.1164597408784,0.40471148423967,0.859172671502165,0.190203655416553,-0.248614237912989
76.1805289768089,0.404610776338814,0.859172671502165,0.190270794017124,-0.248714945813845
76.2435201431382,0.404543637738243,0.85920624080245,0.190237224716839,-0.248782084414415
76.3045873764507,0.404442929837387,0.85920624080245,0.190270794017124,-0.248882792315271
76.3666013952042,0.404308652636246,0.85920624080245,0.190304363317409,-0.249050638816698
76.4296746675881,0.404241514035675,0.85920624080245,0.190270794017124,-0.249151346717554
76.491760956775,0.404174375435105,0.85920624080245,0.190304363317409,-0.249285623918695
76.5567530305473,0.404107236834534,0.85920624080245,0.190337932617695,-0.249386331819551
76.6187708980221,0.403939390333107,0.85920624080245,0.190337932617695,-0.249587747621263
76.6798180324567,0.403905821032822,0.85920624080245,0.19037150191798,-0.249654886221833
76.7418825122229,0.403838682432252,0.85920624080245,0.190405071218265,-0.249722024822404
76.8039174851258,0.403771543831681,0.85920624080245,0.190472209818836,-0.249789163422975
76.8689647239034,0.403737974531396,0.85920624080245,0.190438640518551,-0.24988987132383
76.9310591381687,0.403603697330254,0.85920624080245,0.190505779119121,-0.250024148524972
76.9930222682738,0.403536558729684,0.85920624080245,0.190505779119121,-0.250091287125542
77.0540608499944,0.403502989429398,0.85920624080245,0.190539348419406,-0.250158425726113
77.1190849964442,0.403435850828828,0.85920624080245,0.190572917719692,-0.250225564326684
77.1811161206258,0.403301573627687,0.859239810102736,0.190539348419406,-0.25039341082811
77.2441466294396,0.403234435027116,0.859239810102736,0.190539348419406,-0.250426980128395
77.3061858786994,0.403200865726831,0.859273379403021,0.190572917719692,-0.250494118728966
77.3683174972706,0.40313372712626,0.859273379403021,0.190572917719692,-0.250527688029251
77.4302579626837,0.403033019225404,0.859273379403021,0.190539348419406,-0.250695534530678
77.4922899421366,0.402965880624834,0.859273379403021,0.190606487019977,-0.250729103830963
77.5548060052026,0.402932311324548,0.859273379403021,0.190606487019977,-0.250762673131248
77.6178279613024,0.402865172723978,0.859306948703306,0.190572917719692,-0.250829811731819
77.6818749601764,0.402865172723978,0.859273379403021,0.190606487019977,-0.25089695033239
77.7418748147803,0.402730895522836,0.859306948703306,0.190606487019977,-0.251031227533531
77.8039948871876,0.402697326222551,0.859340518003592,0.190539348419406,-0.251064796833816
77.8690070598378,0.40263018762198,0.859340518003592,0.190572917719692,-0.251131935434387
77.9308427545042,0.402596618321695,0.859340518003592,0.190572917719692,-0.251199074034957
77.9928251282159,0.402529479721125,0.859340518003592,0.190572917719692,-0.251266212635528
78.0539329869199,0.402495910420839,0.859340518003592,0.190572917719692,-0.251333351236099
78.1179534723805,0.402462341120554,0.859340518003592,0.190606487019977,-0.251366920536384
78.1800662749809,0.402428771820269,0.859340518003592,0.190640056320262,-0.251400489836669
78.2430950732519,0.402428771820269,0.859273379403021,0.19094218002283,-0.251333351236099
78.3050487953716,0.38725544809131,0.86185821552499,0.19960305949644,-0.259557829805999
78.3671128475021,0.362447735180467,0.866087947360938,0.207961815267481,-0.274261183330964
78.4291559454833,0.332201795623405,0.869444877389469,0.215279922729678,-0.295476981111278
78.493160608423,0.302795088573475,0.869814139692608,0.220818857276754,-0.320821802826686
78.5552131143896,0.255730929573474,0.863973081442964,0.225015019812417,-0.370772921651223
78.6192913306697,0.2405911751448,0.860649720714719,0.224511480308138,-0.388463942901581
78.6803743865031,0.240289051442232,0.858434146895888,0.221624520483601,-0.395177802958642
78.7423559049434,0.259591399106284,0.856017157275346,0.214306413021404,-0.39225727383382
78.8075502504021,0.294839164405857,0.851888133340253,0.202187895618408,-0.382622884651937
78.8675513879131,0.391451610626973,0.833492156783905,0.168853580435098,-0.351437004686886
78.9316065118654,0.438851462629827,0.820970807777485,0.151162559184741,-0.332403211425117
78.9936111226335,0.478463236966491,0.809892938683333,0.133001567730389,-0.312093784752506
79.0556918525563,0.501760331364494,0.80519323664339,0.120245233621972,-0.292220758983603
79.1177931089928,0.511461859146948,0.807677364864503,0.114471313972899,-0.26999788219473
79.1797271598703,0.464062007144094,0.843462238968641,0.135317849450075,-0.234145869490021
79.2424899687356,0.417937788552081,0.867732843074918,0.153780964606995,-0.220583872174757
79.3045099743889,0.366778174917272,0.890157135665504,0.171941956061346,-0.208498924072046
79.3685574008986,0.314007234868768,0.908116711318144,0.189330853609135,-0.202020049116982
79.4306214530291,0.196917515473615,0.927016227378772,0.227700563835242,-0.223537970599864
79.4936224549796,0.154049519009277,0.923793574551382,0.247237896601291,-0.248379252810992
79.5557852909569,0.131188825514982,0.913353522162652,0.26241122033025,-0.282250676798867
79.6187460951515,0.14021896729173,0.897542381728272,0.270769976101292,-0.318438382506429
79.6797936572218,0.173016173670476,0.875386643539969,0.273992628928681,-0.358654404248227
79.7428079158789,0.279430855574901,0.815532581131265,0.254488865462918,-0.438180076624121
79.8068792899879,0.338714239878755,0.785622334577056,0.232031003572047,-0.462752804432967
79.8688809073061,0.393667184445803,0.759941819858796,0.205209132644086,-0.474737044634821
79.9309560779648,0.441738422454364,0.741243719599879,0.180367850432958,-0.472051500611997
79.9930222682738,0.480208840581327,0.730736528610578,0.159286329853785,-0.458254518194735
80.0550435568343,0.512670353957219,0.742754338112718,0.128167588489305,-0.411089651293878
80.1190636146592,0.513912418067775,0.761888839275343,0.117593258899433,-0.376244717597729
80.1791331738822,0.507232127310999,0.783843161661935,0.113531373564911,-0.339654180286743
80.244156037425,0.492125942182611,0.808952998275345,0.111953616451501,-0.301318039360922
80.3062085433915,0.466747551166918,0.836043423605588,0.113799927967193,-0.264895348551363
80.3692497430979,0.385946245380183,0.887404453042109,0.126791247177607,-0.21769691235022
80.4313625456982,0.34096338299787,0.905833998898743,0.13528428014979,-0.21168800759915
80.4928219209481,0.298061817233247,0.91808679350288,0.143340912218264,-0.218267590455071
80.5568838870717,0.257946503392304,0.924196406154806,0.153277425102715,-0.236126458206854
80.6178826986721,0.18708171049002,0.918388917205448,0.176675227401574,-0.300478806853789
80.6789584846986,0.159890577258921,0.908888805224706,0.189163007107709,-0.33545801775108
80.7419761644413,0.139916843589162,0.898885153739684,0.199703767397295,-0.363958353693306
80.8040359402148,0.12598558397076,0.889720734761795,0.209740988182602,-0.385308428674762
80.8691297912838,0.108160285519261,0.872835376718285,0.224645757509279,-0.419481976365205
80.9313725951372,0.104098400184739,0.86185821552499,0.226861331328109,-0.441369160151226
80.9934182589326,0.105206187094154,0.846214921592036,0.225082158412988,-0.471279406705435
81.0554720478062,0.109905889134097,0.82530124751429,0.218502575557068,-0.50894416162555
81.1194963819882,0.120883050327393,0.773168124171207,0.203899929932959,-0.588201279599161
81.1815634275686,0.120883050327393,0.773168124171207,0.203899929932959,-0.588201279599161
81.2415889403145,0.125079212863056,0.728990924995742,0.189129437807424,-0.645839768189035
81.3067033178971,0.124004995253927,0.718013763802446,0.182885547954356,-0.659972443609149
81.3693587902015,0.121453728432243,0.716066744385898,0.178387261716125,-0.663799343841674
81.4303969442863,0.116854734293156,0.719155120012147,0.174593930783885,-0.662288725328835
81.4925811620487,0.112121462952928,0.720598599924415,0.170733461251075,-0.662557279731118
81.5565725682817,0.0982237726348103,0.722176357037824,0.155727984023542,-0.666686303666211
81.6176274001588,0.0879179974472208,0.722847743043531,0.139916843589162,-0.67091603550216
81.6807237648705,0.0733824904236826,0.722176357037824,0.118868892310275,-0.677394910457224
81.7437700962052,0.0565978402810288,0.720363614822418,0.0965788769208302,-0.684444463517139
81.8061955005027,0.0405517147446517,0.715932467184757,0.0779814845627698,-0.692568234186183
81.8682120850704,0.00647887495506438,0.703411118178337,0.0399474673395162,-0.709621438731119
81.9302757095652,-0.0114135620970046,0.698409292435827,0.0185302537574898,-0.715361789079907
81.9943038924684,-0.0298095386533532,0.693071773690463,-0.00422973183594877,-0.720195768320991
82.0563623853348,-0.0437407982717559,0.688472779551375,-0.0236327874008566,-0.723519129049237
82.1163742137383,-0.0500182574251085,0.68572009692798,-0.0405517147446517,-0.724962608961505
82.1819303389996,-0.0381682944243948,0.687197146140534,-0.0332000379821693,-0.724660485258937
82.2419130881755,-0.018765238859487,0.689916259463644,-0.0178252984514984,-0.723384851848095
82.3059070602227,0.009600819881598,0.693172481591319,0.00520324154422269,-0.720665738524986
82.3679796650672,0.0456878176883038,0.69609301071614,0.0373290619172622,-0.715496066281048
82.4299992430848,0.129040390296723,0.696294426517852,0.123702871551359,-0.695119501007866
82.4920449068802,0.169759951542801,0.691594724477909,0.16905499623681,-0.68135608789089
82.5541025444752,0.210110250485741,0.684243047715427,0.212090839202574,-0.665309962354513
82.6191228422037,0.246499371995014,0.675716445442959,0.246365094793873,-0.649532391220419
82.6800878705837,0.277853098461492,0.667424828272488,0.274294752631249,-0.634056943788892
82.7431141030405,0.316155670087028,0.655440588070633,0.312362339154788,-0.610558433589176
82.8051640431929,0.31642422448931,0.654836340665497,0.318035550903005,-0.608175013268919
82.8682073810777,0.305917033500009,0.658058993492887,0.312261631253932,-0.613008992510004
82.9302205445599,0.285943299830251,0.664638576348807,0.295812674114131,-0.623616891400161
82.9942897804903,0.222161629288166,0.683605231010006,0.23458227039373,-0.654399939761788
83.0541403902347,0.186108200781746,0.691762570979336,0.194769080255355,-0.669976095094171
83.1191572668776,0.147704921255354,0.697502921328123,0.150860435482173,-0.684713017919421
83.1802082500335,0.111920047151216,0.699517079345242,0.110543705839518,-0.697032951124129
83.2422551967359,0.077679360860202,0.699282094243245,0.0727111044179765,-0.706835186807439
83.3062765374679,0.02182004518545,0.696395134418708,0.0112792848958634,-0.717174531295314
83.3683239118061,0.00584105824964354,0.693340328092745,-0.00433043973680469,-0.720531461323844
83.4303434898238,-0.00288695982453646,0.690419798967923,-0.00832518647075631,-0.723317713247525
83.4927582032287,-0.00221557381883031,0.687767824245384,-0.000100707900855923,-0.725868980069208
83.5547418598475,0.00651244425534969,0.68729785404139,0.0176238826497865,-0.72607039587092
83.6178074347888,0.0381347251241095,0.695623040512146,0.067205739171186,-0.714186863569921
83.6798227364494,0.0572692262867349,0.703041855875199,0.0947997040057089,-0.702437608470063
83.7438821367588,0.0718718719108438,0.710863502841676,0.114572021873755,-0.690151244565641
83.8049639096851,0.0827818945035688,0.718685149808152,0.122997916245367,-0.679274791273201
83.8689437697541,0.0953368128102738,0.722982020244672,0.132598736126965,-0.671251728505013
83.9310612763472,0.11074512164123,0.725600425666926,0.141628877903713,-0.664168606144813
83.9930547685871,0.111685062049219,0.733791334936541,0.143139496416552,-0.654634924863785
84.0540604223587,0.109905889134097,0.753630791405158,0.144918669331673,-0.631572815567779
84.1191380232711,0.104836924791016,0.783809592361649,0.147201381751074,-0.59407590714909
84.1792101483083,0.0987944507396605,0.819057357661222,0.149920495074184,-0.544829743630544
84.2431955676415,0.0808348750870209,0.879247113072779,0.15438521201213,-0.443282610267488
84.3052472183367,0.0735503369251092,0.897743797529984,0.154351642711845,-0.405953548350226
84.3673809750864,0.0687834962845955,0.911607918547816,0.154418781312415,-0.374599821883749
84.4293458157343,0.0651580118537822,0.921779416534264,0.153747395306709,-0.349859247573477
84.4913730911946,0.0632445617375197,0.92953392490017,0.152371053995012,-0.329751236702577
84.5564323037719,0.0606932949158363,0.941887427405163,0.149886925773899,-0.294302055601293
84.6164697903174,0.059350522904424,0.948030609357374,0.14894698536591,-0.274764722835243
84.6805368880694,0.0549529445670487,0.954173791309586,0.147939906357351,-0.254119603159779
84.7435554230835,0.0502868118273909,0.960014849559229,0.146429287844512,-0.233071651880891
84.8066505048881,0.0477355450057075,0.962700393582054,0.142837372713984,-0.224612188208994
84.8686495563921,0.0481719459094165,0.962498977780342,0.140386813793157,-0.22692846992868
84.9296825788485,0.0481719459094165,0.963271071686904,0.138775487379462,-0.224679326809564
84.9916944594236,0.0454528325863066,0.964714551599172,0.137902685572044,-0.219610362466483
85.0557555702757,0.0420623332574905,0.966560863114864,0.135720681053499,-0.213400041913701
85.1177751482934,0.0312865878659068,0.971495550256805,0.129644637701858,-0.195944005765341
85.1792747212991,0.0260162077211135,0.974348940781056,0.124743519860203,-0.185336106875184
85.2425173374204,0.0215850600834528,0.977773009410157,0.118768184409419,-0.171371277956496
85.3043692822434,0.018328837955778,0.981163508738973,0.113128541961487,-0.155325152420119
85.3663931366181,0.0113128541961487,0.98740739859204,0.105474741496437,-0.11725756589658
85.4314497833811,0.009164418977889,0.989522264510015,0.103460583479318,-0.099935806949361
85.4924845163804,0.00906371107703308,0.990932175121998,0.102184950068477,-0.086407378934382
85.5545306078114,0.00956725058131269,0.991737838328845,0.101278578960773,-0.077679360860202
85.6185656328859,0.00939940407988615,0.992879194538546,0.10094288595792,-0.0622039134286752
85.6797350711308,0.00926512687874492,0.992610640136263,0.107488899513555,-0.0553222068701871
85.7427010069538,0.00903014177674777,0.990730759320286,0.126287707673328,-0.0485412082125549
85.8067219200501,0.0102722058873042,0.987038136288902,0.154586627813842,-0.0413238086512138
85.8687637351242,0.0116149778987165,0.981364924540685,0.188928022005712,-0.0329314835798868
85.9317797043241,0.00788878556704731,0.966728709616291,0.254891697066341,-0.0186309616583458
85.9938257957552,0.00322265282738954,0.959880572358088,0.279900825778896,-0.0142669526212558
86.0561314620565,-0.00238342032025685,0.953233850901597,0.301888717465772,-0.0125213490064198
86.1192440769248,-0.00634459775392315,0.946452852243965,0.322466698540666,-0.0131591657118406
86.1801949933268,-0.00788878556704731,0.939235452682624,0.342843263813847,-0.0147369228252501
86.2442458409221,-0.00661315215620562,0.930339588107017,0.366308204713278,-0.0149047693266766
86.3062701229324,-0.000671386005706154,0.935207136648387,0.353686147806002,-0.0153411702303856
86.3673313693451,0.00715026096077054,0.946184297841683,0.323003807345231,-0.0170867738452216
86.4293727567835,0.0153411702303856,0.960820512766077,0.275939648345229,-0.0200073029700434
86.4941356178203,0.0205779810748936,0.975591004891612,0.217193372845941,-0.0236999260014272
86.5562035186721,0.0224914311911562,0.995631877161941,0.0850646069229697,-0.0307159097610565
86.6192032377154,0.0228606934942945,0.998619544887333,0.0337035774864489,-0.0325622212767485
86.6802777408348,0.0218536144857353,0.999156653691898,0.00466613273965777,-0.0339049932881608
86.7432992692989,0.0196716099671903,0.999223792292469,0.00359191513052792,-0.0338042853873048
86.8043263048555,0.0160796948366624,0.99885452998933,0.0287353210442234,-0.0340057011890167
86.8683724484581,0.00772093906562077,0.991905684830272,0.122662223242514,-0.0309173255627684
